city,place_name,category,lat,lon
COIMBATORE,Mettupalayam GH,hospital,11.3047109,76.9364387
COIMBATORE,Hindustan Hospital,hospital,11.2816017,76.9462511
COIMBATORE,K.R. Hospital,hospital,11.1564875,76.944041
COIMBATORE,Kalpaviruksha Ayurvedic Hospital,hospital,11.1293552,76.9351656
COIMBATORE,Sai Shraddha Hospitality,hospital,11.0254581,76.9726262
COIMBATORE,Vega ENT Hospitals,hospital,11.0144183,76.9437894
COIMBATORE,Sitalakshmi Hospital,hospital,11.0142906,76.9449521
COIMBATORE,Manonmani Hospital,hospital,11.0147975,76.9475002
COIMBATORE,Preetam's Cardio Care,hospital,11.0152003,76.9498136
COIMBATORE,Rasi Hospital,hospital,11.0097731,76.9503293
COIMBATORE,Immanuel Eye Hospital,hospital,11.3022381,76.9400735
COIMBATORE,City Hospital,hospital,11.0193391,76.9635166
COIMBATORE,Bethel Hospital,hospital,11.0190021,76.962084
COIMBATORE,Arasu Medicals,hospital,11.010593,76.950234
COIMBATORE,The Eye Foundaton,hospital,11.0134549,76.9496753
COIMBATORE,Moses Eye Hospital,hospital,10.9943793,76.9664663
COIMBATORE,Thayarammal poly clinic,hospital,10.9935069,76.9756194
COIMBATORE,Vasan Eye Care Hospital,hospital,11.0124743,76.9862396
COIMBATORE,Coimbatore Kidney Centre,hospital,11.009415,76.9893791
COIMBATORE,Clinic - Dr.Rajashree,hospital,10.9978977,76.9893923
COIMBATORE,K. J. Hospital,hospital,10.9414068,76.9369908
COIMBATORE,Ashwin Hospital,hospital,11.0241826,76.9731186
COIMBATORE,The Eye Foundation,hospital,11.3031429,76.9359938
COIMBATORE,Aravindan Hospital,hospital,11.1334592,77.0340488
COIMBATORE,Arya Vaidya Pharmacy,hospital,10.995609,76.9917076
COIMBATORE,Aalva Hospital,hospital,10.6378336,76.950131
COIMBATORE,Primary Health Center,hospital,10.601104,76.9285955
COIMBATORE,"Vasan Eye Care Hospital, Kuniamuthoor",hospital,10.957713,76.9543156
COIMBATORE,Ortho One,hospital,11.0018351,77.0328061
COIMBATORE,Government Urban Primary Health Center,hospital,11.0827084,76.9427442
COIMBATORE,Karpagam Faculty Of Medical Sciences And Research,hospital,10.8840061,77.0066035
COIMBATORE,Sholayar Garden Hospital,hospital,10.2935723,76.9455228
COIMBATORE,Aravind Eye Hospital (City Centre),hospital,11.0153158,76.9539881
COIMBATORE,"Lotus Eye Care Hospital, Coimbatore",hospital,11.0140006,76.9543624
COIMBATORE,ECHS,hospital,11.0051924,76.9879176
COIMBATORE,ECHS Polyclinic,hospital,11.0053321,76.9876533
COIMBATORE,Baalaje Hospital,hospital,11.0247244,76.9055811
COIMBATORE,"Sri Lakshmi Hospital, Coimbatore",hospital,11.0782349,76.9409348
COIMBATORE,Vijaya Hospitals,hospital,11.0148532,76.9489909
COIMBATORE,"Shri Hari Hospital, Coimbatore",hospital,11.0265248,76.9475939
COIMBATORE,Bethesda Hospital,hospital,11.0354039,76.9304803
COIMBATORE,"Kiruba Hospital, Koilmedu,Coimbatore",hospital,11.0335068,76.929457
COIMBATORE,G R Hospital,hospital,11.0093491,77.0024216
COIMBATORE,TNAU Hospital,hospital,11.0080012,76.9362691
COIMBATORE,Subbu Hospital,hospital,11.2434041,76.9602041
COIMBATORE,Government primary health center,hospital,11.2385887,76.9640887
COIMBATORE,Telugupalayam Hospital,hospital,10.9842757,76.9297655
COIMBATORE,Leo Ortho care Hospital,hospital,10.9969428,76.9993022
COIMBATORE,Eye Trust Hospital,hospital,11.0242987,76.9582327
COIMBATORE,government sub health center,hospital,11.2376384,76.9224629
COIMBATORE,ESI Hospital,hospital,11.0092807,77.0240486
COIMBATORE,bhagirathi hospital,hospital,11.0794799,76.9409445
COIMBATORE,KG Hospital Blood Bank,hospital,11.0004991,76.9716378
COIMBATORE,PSG Hospital Blood Bank,hospital,11.0184957,77.0069428
COIMBATORE,Bethel Hospital Pvt. Ltd. - Coimbatore,hospital,11.0187223,76.9612328
COIMBATORE,"Park Hospital, Coimbatore",hospital,11.0419411,77.0379131
COIMBATORE,"Srinivasa Hospital, Sirumugai",hospital,11.3218786,77.0092678
COIMBATORE,"Mouthi Hospital Vadavalli, Coimbatore",hospital,11.0291808,76.9019419
COIMBATORE,"Vikaram ENT Hospital, Coimbatore",hospital,11.0120021,76.9494063
COIMBATORE,R. A. Hospital,hospital,10.998556,76.9918562
COIMBATORE,"R V Hospital, Coimbatore",hospital,11.0546916,77.0639178
COIMBATORE,R A Medical Center and Hospital,hospital,11.2976038,76.940787
COIMBATORE,Vasavi Hospital,hospital,10.9927872,76.9550228
COIMBATORE,Arathana Hospital,hospital,10.6682257,77.0070174
COIMBATORE,Vallalar Hospitals (Pvt) Ltd,hospital,11.0218408,76.9152537
COIMBATORE,"Sri Ramakrishna Hospital, Coimbatore",hospital,11.0231203,76.9776419
COIMBATORE,Sri Ramana Hospital,hospital,10.9972817,76.9598213
COIMBATORE,"Sri Sakthi Hospital, Ganapathi, Coimbatore",hospital,11.0474918,76.9930659
COIMBATORE,Sri Maruthi Medical Center and Hospital,hospital,11.0891666,76.9384105
COIMBATORE,Veeku Hospital,hospital,11.0150799,76.9517022
COIMBATORE,"Vasan Eye Care Hospital, Pollachi",hospital,10.6643938,77.0057119
COIMBATORE,Pranav Clinic,hospital,11.0631074,76.9985509
COIMBATORE,Garnett Memorial Eye Hospital,hospital,11.3020423,76.9400816
COIMBATORE,Gowtham Hospital,hospital,10.962127,76.9556397
COIMBATORE,"St Lukes Hospital, Coimbatore",hospital,11.0335424,77.0376261
COIMBATORE,N.M. Hospital,hospital,10.9981558,76.9994865
COIMBATORE,Sri Guru Hospital Pvt Ltd,hospital,11.0264336,76.9423118
COIMBATORE,H. S. Hospital,hospital,11.0418035,76.9477855
COIMBATORE,Vedanayagam Hospital (P) Limited,hospital,11.0144375,76.9504979
COIMBATORE,Siva Meds Multispeciality Hospital,hospital,10.6633006,77.0100774
COIMBATORE,VGM Hospital,hospital,10.9986666,77.0143291
COIMBATORE,Dr. Muthu's Ortho Centre-Coimbatore,hospital,11.0026291,77.0406497
COIMBATORE,Sree Abishek Hospitals,hospital,11.0430968,76.9241157
COIMBATORE,Sree Andal Hospital,hospital,11.0560065,77.0164575
COIMBATORE,The Arya Vaidya Chikitsalayam and Research Institue,hospital,10.9958401,76.9915813
COIMBATORE,Kps Hospitals Pvt Ltd,hospital,11.3003873,76.9402459
COIMBATORE,Kovai Ent Hospital and Research Centre,hospital,11.041741,76.9835246
COIMBATORE,Kovai Diabetes Speciality Centre and Hospital,hospital,11.0159329,76.9613153
COIMBATORE,Koushikha Hospital,hospital,10.9589868,76.9788824
COIMBATORE,"Kiruba Hospital, Mettupalayam",hospital,11.2998948,76.9330971
COIMBATORE,Chinniampalayam Venkateshwara Hospital,hospital,11.0545152,77.0652106
COIMBATORE,Richmond Hospital,hospital,10.9946605,76.9793813
COIMBATORE,"Ranga Hospital, Velandipalayam",hospital,11.0290235,76.932096
COIMBATORE,Rao Hospital,hospital,11.018513,76.9445555
COIMBATORE,"Joseph Hospital, Coimbatore",hospital,11.017244,76.9990446
COIMBATORE,Ramvel Hospital,hospital,11.01362,77.0222618
COIMBATORE,"Suriya Hospital, Coimbatore",hospital,11.30192,76.9400722
COIMBATORE,"Supa Hospital, Coimbatore",hospital,11.3053984,76.9361427
COIMBATORE,Immaculate Conception Convent Hospital,hospital,10.9943683,76.9642074
COIMBATORE,"Vasan Eye Care Hospital, Coimbatore",hospital,11.0091245,76.9454058
COIMBATORE,"Krithika Hospital , Tiruppur",hospital,11.0424742,76.9476856
COIMBATORE,MRS Hospital & Fertility centre,hospital,10.6647489,77.0050326
COIMBATORE,M. V. Eye Care Centre,hospital,11.0129421,76.9629608
COIMBATORE,"Lotus Eye Care Hospital Ltd, Coimbatore",hospital,11.0406116,77.0401856
COIMBATORE,Nandha Hospital,hospital,11.0168636,76.9756664
COIMBATORE,Nataraj Medical Care Center Private Limited,hospital,10.994101,76.9569379
COIMBATORE,Ortho One Orthopaedic Speciality Center(A Unit Of Spine Arthroscopic and Joint Replacement Center Pvt Ltd),hospital,10.9962048,77.0082217
COIMBATORE,Padmavathy Hospital,hospital,11.0427427,76.9477212
COIMBATORE,Vishnu Ent Hospital - Coimbatore,hospital,11.0265389,76.9470734
COIMBATORE,Mcv Memorial Ent Trust Hospital,hospital,10.6627918,76.9995756
COIMBATORE,The Balakrishnan Hospital,hospital,11.0190567,76.9625585
COIMBATORE,The Pollachi Cardiac Center,hospital,10.6742907,77.0081305
COIMBATORE,Subbiah Nadar Krishnammal Selvam Hospital,hospital,11.3066497,76.9326887
COIMBATORE,Sowmiya Hospital,hospital,11.2400426,76.9619912
COIMBATORE,"Sangeetha Hospital, Coimbatore",hospital,10.963603,76.9563907
COIMBATORE,"Priya Hospital, Coimbatore",hospital,10.9446403,76.9352093
COIMBATORE,Sumith Hospital,hospital,11.0261493,77.0176752
COIMBATORE,"Rajah Hospital, Coimbatore",hospital,11.0270299,77.0187333
COIMBATORE,Lalitha Hospital,hospital,11.0174139,76.9617565
COIMBATORE,"Hindusthan Hospital, Coimbatore",hospital,11.019682,76.9947731
COIMBATORE,"Kumaran Hospital, Coimbatore",hospital,11.0150812,76.95132
COIMBATORE,Seesha Karunya Community Hospital,hospital,11.0160619,76.9593814
COIMBATORE,K.M. Hospitals,hospital,10.6625561,77.003421
COIMBATORE,"Sanjeevani Hospital And Maternity Home, Annur",hospital,11.21711,77.0872946
COIMBATORE,"Sankara Eye Hospital, Coimbatore",hospital,11.0133673,76.9553728
COIMBATORE,Madurai Eye Center,hospital,11.0137122,76.951316
COIMBATORE,Vega Ent Hospital,hospital,11.0142295,76.9437897
COIMBATORE,Spt Hospitals,hospital,11.0143493,76.9614293
COIMBATORE,Dr K Padmavathy Hospital,hospital,11.0081878,76.9578948
COIMBATORE,"V. G. Hospital, Thudiyalur",hospital,11.0706896,76.9420054
COIMBATORE,Sri Vishnu Priyaa Hospitals Pvt Ltd,hospital,11.036949,76.927958
COIMBATORE,Aparna Hospital,hospital,10.9561995,76.9541618
COIMBATORE,"Smyle Hospital, Mettupalayam",hospital,11.2878481,76.9420704
COIMBATORE,Snekaram Multi Specality Hospital,hospital,10.987562,76.9358088
COIMBATORE,"Maruthi Hospital, Coimbatore",hospital,11.0031531,76.9513019
COIMBATORE,K. J. Hospital,hospital,10.9707765,76.9564471
COIMBATORE,Roselet Medical ObgandSurgical Centre,hospital,11.0177943,76.9612482
COIMBATORE,Sruti Hospitals,hospital,11.0060677,76.9525994
COIMBATORE,burma doctor hospital,hospital,11.2414022,76.9600962
COIMBATORE,Ar Ortho Hospital,hospital,10.6622765,77.0125401
COIMBATORE,Shree Sivaa Hospital,hospital,11.0450728,76.9856121
COIMBATORE,Dr. BRJ Ortho Centre,hospital,11.0340354,76.9512209
COIMBATORE,"Mudis Garden Hospital, Valparai",hospital,10.2780339,76.9272208
COIMBATORE,"Prabhu Hospital, Pc Pollachi",hospital,10.66269,77.009684
COIMBATORE,Avm Hospital- Pollachi,hospital,10.66242,77.0030365
COIMBATORE,"Kowsalya Medical Centre, Pollachi",hospital,10.66299,77.010025
COIMBATORE,"S.N. Hospital, Pollachi",hospital,10.659567,77.0005675
COIMBATORE,"Sakthi Hospital, Pollachi",hospital,10.6629552,77.0106019
COIMBATORE,"JP Hospital, Pollachi",hospital,10.66024,77.0049
COIMBATORE,"Government Hospital, Pollachi",hospital,10.6581617,77.0098249
COIMBATORE,Thirumalai Hospital,hospital,10.6650579,77.005872
COIMBATORE,"Moorthy Hospital, Udumalai",hospital,10.6220772,77.1484896
COIMBATORE,Pills Hospital,hospital,10.66419,77.010376
COIMBATORE,"ShreeHospital ,Negamam",hospital,10.7433038,77.1003106
COIMBATORE,"Shanthi Hospital, Pollachi",hospital,10.6631858,77.0149942
COIMBATORE,Vadugapalayam Government Hospital,hospital,10.66878,76.9951891
COIMBATORE,"Surya Hospital, Pollachi",hospital,10.6627371,77.0122918
COIMBATORE,"Arun Hospital, Pollachi",hospital,10.6625657,77.0129734
COIMBATORE,"Government Hospital, Vettaikaranputhur",hospital,10.564213,76.9196298
COIMBATORE,"Pannimedu Hospital, Valparai",hospital,10.325588,76.9555929
COIMBATORE,"Government Hospital, Valparai",hospital,10.329979,76.957798
COIMBATORE,"Sri Kalaivani Hospital, Kottur, Pollachi",hospital,10.5395969,76.9819098
COIMBATORE,"Geethasree Hospital, Coimbatore",hospital,11.07196,77.002444
COIMBATORE,"Balaji Hospital, Sulur",hospital,11.0277947,77.1298133
COIMBATORE,Bethany Medical Centre,hospital,11.1119003,76.7638687
COIMBATORE,"J.M.Hospital, Edayarpalayam",hospital,11.04984,76.918862
COIMBATORE,AR Medical Centre,hospital,11.04788,76.971976
COIMBATORE,"Kamalaprakasam, Kalapatti",hospital,11.0778,77.035681
COIMBATORE,Coimbatore Medical College Hospital,hospital,11.0289285,77.0237553
COIMBATORE,SS Hospital Coimbatore,hospital,11.04761,77.000115
COIMBATORE,Vagai Government Hospital,hospital,11.1443519,77.1325092
COIMBATORE,"Hem Hospital- Thudiaylur, Coimbatore",hospital,11.0757442,76.9424139
COIMBATORE,"Governmemt Hospital, Somanur",hospital,11.0839439,77.189266
COIMBATORE,"Harini Shravan, Coimbatore",hospital,11.0703318,77.0005452
COIMBATORE,"Royal Care Hospital, Coimbatore",hospital,11.059106,77.0893479
COIMBATORE,Ramana Gounder Medical Trust Hospital,hospital,11.0753938,76.939234
COIMBATORE,"Bishop Walsh Memorial Hospital, Coimbatore",hospital,11.07251,76.871537
COIMBATORE,Malar Hpl Goundanpalayam,hospital,11.0437293,76.9475494
COIMBATORE,Sai Hospital,hospital,11.0904781,76.9383967
COIMBATORE,Pavithra Medical Centre,hospital,11.08088,76.869337
COIMBATORE,"V.R.Hospital, Coimbatore",hospital,11.05642,77.001972
COIMBATORE,Sree Subiksha Hospital,hospital,11.0287,76.897449
COIMBATORE,Vimal Jothi Hospital,hospital,11.0892,77.008366
COIMBATORE,"Sampath Hospital ,S.S.Kulam",hospital,11.1339,77.034088
COIMBATORE,"Ambal Malumichampatty, Coimbatore",hospital,10.90265,76.997586
COIMBATORE,Seesha - Karunya Rural Community Hospital,hospital,10.9385845,76.7416507
COIMBATORE,"Government Hospital, Madukkarai",hospital,10.9037986,76.9635381
COIMBATORE,Natraj Hospital,hospital,10.9042796,76.9586654
COIMBATORE,"I.J.Hospital, Kuniayamuthur, Coimbatore",hospital,10.95365,76.955989
COIMBATORE,"Government Hospital, Kinathukadavu",hospital,10.82107,77.017406
COIMBATORE,Sri Venkateswara Kinnathukadavu,hospital,10.8241085,77.0191884
COIMBATORE,"Abirami Hospital, Coimbatore",hospital,10.95254,76.973201
COIMBATORE,"Ganapathy Pc Sundarapuram,",hospital,10.9521673,76.9758815
COIMBATORE,Ponnaiah Hospital,hospital,11.0108047,76.9530054
COIMBATORE,"Rani Nursing Home, Selvapuram, Coimbatore",hospital,10.9871756,76.9392029
COIMBATORE,"Shree Hospital, Puliakulam, Coimbatore",hospital,11.0064832,76.9914482
COIMBATORE,"Sri Meenakshi Hospital, Kuniamuthur",hospital,10.9567349,76.9544328
COIMBATORE,Shanmuga Hospital Rs Puram,hospital,11.0029,76.948869
COIMBATORE,"Government Hospital, Sulur",hospital,11.0247544,77.1228621
COIMBATORE,Singanallur Government Hospital,hospital,11.0011,77.033733
COIMBATORE,Podanur Government Hospital,hospital,10.9664096,76.9870623
COIMBATORE,"Jeevan Clinic and Hospital, Coimbatore",hospital,11.019947,76.9670891
COIMBATORE,"Medwin Hospital, Coimbatore",hospital,10.9972946,77.0051728
COIMBATORE,Sudha Hospital,hospital,11.0168278,76.9758131
COIMBATORE,"I.C.C Hospital For Women & Children, Coimbatore",hospital,10.9958251,76.9634777
COIMBATORE,"Government Hospital, Kuruchi",hospital,10.9638671,76.97122
COIMBATORE,"Peoples Medical Centre, Coimbatore",hospital,11.0217448,77.0603524
COIMBATORE,"VGM Hospital, Coimbatore",hospital,10.99819,77.014447
COIMBATORE,"Roselet Medical Centre,Coimbatore",hospital,11.01005,77.008874
COIMBATORE,"Sabari Hospital, Coimbatore",hospital,11.0254441,76.939724
COIMBATORE,Raksha Medical Centre,hospital,10.95665,76.987019
COIMBATORE,"Dr.Manoharan Hospital, Thadagam, Coimbatore",hospital,11.0067511,76.9452484
COIMBATORE,"Sengottaiah Hospital, Coimbatore",hospital,11.0225148,76.9601579
COIMBATORE,"Sangeetha Hospital, Kuniyamuthur",hospital,10.9641042,76.9562562
COIMBATORE,"Seetharam Hospital, Coimbatore",hospital,10.99941,76.948495
COIMBATORE,Preethi Medical Centre,hospital,11.0208486,76.9649585
COIMBATORE,"Ishaiah Hospital, Coimbatore",hospital,11.0154329,76.9779193
COIMBATORE,Manu Hospital- Coimbatore,hospital,10.99147,76.976787
COIMBATORE,Saraswathi Hospital,hospital,11.0069868,77.071368
COIMBATORE,Akshaya Maternity Center,hospital,11.02567,76.902176
COIMBATORE,Coimbatore Corporation Maternity Centre,hospital,11.0068267,76.9668812
COIMBATORE,"Muniyappa Hospital, Coimbatore",hospital,11.0060689,76.9527967
COIMBATORE,"Rajalakshmi Hospital, Coimbatore",hospital,11.0044176,76.9503459
COIMBATORE,Sivashantha Mother & Child Health Centre,hospital,11.0231222,76.9136781
COIMBATORE,"Vela Hospital, Singanallur, Coimbatore",hospital,11.0017873,77.0300545
COIMBATORE,"Guru Kirupa Hospital, Pn Palayam, Coimbatore",hospital,10.9995252,76.9511992
COIMBATORE,Sathyan Eye Care Hospital & Coimbatore Glaucoma Foundation,hospital,10.9980405,77.0009615
COIMBATORE,St. Mary's Hospital,hospital,10.9626641,76.98594
COIMBATORE,"Thondamuthur, Government Hospital",hospital,10.9917607,76.8421063
COIMBATORE,"Revathi Hospital, Selvapuram",hospital,10.9882483,76.9400963
COIMBATORE,Nehru Urology Centre,hospital,11.0248525,76.9943296
COIMBATORE,"Om Sakthi Hospital, Coimbatore",hospital,11.00282,76.988996
COIMBATORE,Sri Bala Medical Centre Hospital,hospital,10.9967187,76.9954568
COIMBATORE,Santhiya Hospital,hospital,10.9950877,76.9746602
COIMBATORE,Sowmiya Hospital,hospital,11.2377363,76.9652218
COIMBATORE,"KR Hospital, Karamadai",hospital,11.23934,76.962781
COIMBATORE,"Government Hospital, Annur",hospital,11.2325,77.102249
COIMBATORE,"Dj Jothipuram, Coimbatore",hospital,11.16107,76.946818
COIMBATORE,NM Hospital,hospital,11.23271,77.10187
COIMBATORE,Shanthi Medical Foundation,hospital,11.232428,77.1016701
COIMBATORE,Nivarithi Hospital,hospital,11.168874,76.9536715
COIMBATORE,R.G. Hospital,hospital,11.23188,77.100705
COIMBATORE,"Government Hospital, Perianaickenpalaym",hospital,11.1520934,76.9465875
COIMBATORE,"Government Hospital, Mettupalayam",hospital,11.2891427,76.9409612
COIMBATORE,Devi Hospital,hospital,11.0253792,76.9381035
COIMBATORE,Sumith Hospital,hospital,11.0387262,76.9228367
COIMBATORE,Ranjith Dental Hospital,hospital,11.038389,76.926209
COIMBATORE,Rukmani Ammal Hospital,hospital,11.025042,76.9439008
COIMBATORE,Onecare Ortho Hospital,hospital,11.026568,76.948798
COIMBATORE,Raaj Dental Hospital,hospital,11.0263447,76.9423976
COIMBATORE,Aswin Hospital,hospital,11.0255271,76.9515108
COIMBATORE,Sakthi Fertility Hospital,hospital,11.0255323,76.9463747
COIMBATORE,Masani Hospital,hospital,11.0246928,76.9435571
COIMBATORE,Kandaswamy Sidhq Hospital,hospital,11.026645,76.945987
COIMBATORE,P S G Cules Hospital,hospital,11.045772,76.92291
COIMBATORE,Paavai ENT Hospital,hospital,11.0270905,76.9416551
COIMBATORE,Vishnupriys Hospital,hospital,11.0365363,76.9317515
COIMBATORE,Srinivas Hospital,hospital,11.013248,77.0192485
COIMBATORE,Chycartist Hospital,hospital,11.0160902,77.0202551
COIMBATORE,Dr. Felix Hospital,hospital,11.0044086,77.0348661
COIMBATORE,Nithya Hospital,hospital,11.0210366,76.9665217
COIMBATORE,Vishnu Hospital,hospital,11.0076298,76.9576345
COIMBATORE,Arc Fertility Hospital,hospital,11.012539,76.986166
COIMBATORE,Rex Ortho Hospital,hospital,11.008405,76.956396
COIMBATORE,N R Hospital,hospital,11.0112326,76.9548289
COIMBATORE,Parvathy Hospitals,hospital,11.01472,76.952299
COIMBATORE,Srigiri Ayurvedic Hospital,hospital,11.0081541,76.9578763
COIMBATORE,K.B.S. Hospital,hospital,11.0157437,76.9842202
COIMBATORE,Dr. G. Thiagarajan's Memorial Hospital,hospital,11.00534,76.989401
COIMBATORE,Ramvel Hospital,hospital,10.9958212,76.9963939
COIMBATORE,Sathya Medical Centre & Hospital,hospital,11.0238937,76.9582121
COIMBATORE,Dr. K Shitra Hospital,hospital,11.0052314,76.9555303
COIMBATORE,Ramakrishna Hospital,hospital,11.0207084,76.972413
COIMBATORE,Seethalakshmi Maternity Hospital,hospital,11.0065379,76.9600631
COIMBATORE,Sri Vishnu Priya Hospital,hospital,10.998711,76.951222
COIMBATORE,Arun Urology Hospital,hospital,11.0143168,76.9449938
COIMBATORE,Vennila Hospital,hospital,10.9901191,76.9421502
COIMBATORE,R.S Hospital,hospital,11.0091279,76.954667
COIMBATORE,Welcare Hospital,hospital,10.989403,76.961714
COIMBATORE,Becker Manual Hospital,hospital,11.020659,76.968611
COIMBATORE,Narmada Hospital,hospital,10.9967758,77.0071075
COIMBATORE,Rao Hospital,hospital,11.0131526,76.948405
COIMBATORE,Kamala Prakash Hospital,hospital,11.007283,76.956267
COIMBATORE,Rafa Hospital,hospital,11.007011,76.992439
COIMBATORE,Subu Hospital,hospital,10.9920096,76.9520898
COIMBATORE,Rajagambiram Dental Hospital,hospital,10.9923475,76.9559691
COIMBATORE,Iswarya Hospital,hospital,11.0002483,76.9518169
COIMBATORE,Sri Guru Hospital,hospital,10.9920855,76.9574858
COIMBATORE,PGS Hospital,hospital,11.0153485,76.9524368
COIMBATORE,K Jagathnathan Hospital,hospital,10.999154,76.951549
COIMBATORE,Mak Hospital,hospital,11.008435,76.9580134
COIMBATORE,Gokulam ortho hospital,hospital,11.1340331,77.0350369
COIMBATORE,Arunai Hospitals,hospital,11.0182403,76.9246
COIMBATORE,Coimbatore Corporation Urban Health Centre,hospital,10.9757337,76.9959721
COIMBATORE,Kurangumudi Health Wellness Centre,hospital,10.3067308,76.9005212
COIMBATORE,First Aid Centre,hospital,10.3259346,76.9182503
COIMBATORE,Stanmore Garden Hospital,hospital,10.3257646,76.9368182
COIMBATORE,Iyerpadi Gerden Hospital,hospital,10.3389325,76.9656969
COIMBATORE,Gobi Medical Centre,hospital,11.0572211,76.9709821
COIMBATORE,Hotel Tamil Nadu,hotel,11.0136135,76.9679034
COIMBATORE,Hotel Alankar,hotel,11.009903,76.9661668
COIMBATORE,Heritage Inn,hotel,11.0104497,76.9668505
COIMBATORE,Hotel City Tower,hotel,11.0104805,76.9664184
COIMBATORE,Hotel CAG Pride,hotel,11.0163385,76.970776
COIMBATORE,Deja Vu,hotel,11.0108435,76.9855718
COIMBATORE,Geni Club,hotel,11.0304643,77.0276054
COIMBATORE,Residency Hotel,hotel,11.0096228,76.9801062
COIMBATORE,Sri Balaji Lodge,hotel,10.4796975,76.9545788
COIMBATORE,Green Hills Hotel,hotel,10.3279249,76.9565009
COIMBATORE,Monica Garden Bungalow,hotel,10.3252526,76.9300191
COIMBATORE,EMS Mayura,hotel,11.3001154,76.9381071
COIMBATORE,Soorya International Hotel,hotel,11.3039598,76.9370278
COIMBATORE,HOTEL CHANNA,hotel,10.9940168,76.9641692
COIMBATORE,HOTEL Kooloth lake view residency,hotel,10.9903994,76.9610109
COIMBATORE,PRESIDENT LODGE,hotel,10.9935853,76.9605094
COIMBATORE,Hotel Grand Palace,hotel,11.0187947,76.9625545
COIMBATORE,Punjabi dhaba,hotel,11.0808365,76.9844266
COIMBATORE,Hotel Karpagam,hotel,11.0104945,76.9659961
COIMBATORE,Hotel Mayura,hotel,11.3001621,76.9387056
COIMBATORE,suresh hotel,hotel,11.0149682,76.9483343
COIMBATORE,Hotel Saravana Bhavan,hotel,11.2779167,76.9822134
COIMBATORE,Black Thunder Resorts Pvt Ltd,hotel,11.3294138,76.9102472
COIMBATORE,OYO Homes Race Course,hotel,11.0049649,76.9858523
COIMBATORE,HMR hotel,hotel,11.0067443,76.95235
COIMBATORE,Silver Heights Homestay,hotel,10.3321753,76.960759
COIMBATORE,Sri Guru Inn,hotel,11.0165257,76.9632258
COIMBATORE,Amma canteen,hotel,11.0045936,76.956686
COIMBATORE,Hotel Sindhuri lodge,hotel,10.9896554,76.9614005
COIMBATORE,H.R. Lodge,hotel,10.9908795,76.9606419
COIMBATORE,Hotel Diner's Park,hotel,10.9860124,77.00123
COIMBATORE,M.X. Lodge,hotel,11.0013636,77.0295003
COIMBATORE,Shoba hotel,hotel,11.2427838,76.9587236
COIMBATORE,Subbian mess,hotel,11.2951775,76.9306892
COIMBATORE,Hotel Hotel,hotel,11.1115558,76.7635641
COIMBATORE,Mahi's Gateway,hotel,11.0436147,77.0465634
COIMBATORE,Hotel Aryaas,hotel,11.0685076,77.002354
COIMBATORE,Wintel Wild,hotel,10.3305748,76.9602141
COIMBATORE,Bel Visto,hotel,10.3305564,76.9601294
COIMBATORE,Sri Nandha,hotel,10.3305219,76.9600367
COIMBATORE,Shajis Kitchen,hotel,10.3204856,76.920165
COIMBATORE,Aasife Biriyani,hotel,11.0245448,77.0065883
COIMBATORE,Loam's View,viewpoint,10.4509959,76.9841554
COIMBATORE,Rajaji Statue,attraction,11.0168812,76.9687083
COIMBATORE,Chinnakallar Falls,attraction,10.3028859,77.0294074
COIMBATORE,Monkey Falls,attraction,10.4595162,76.9682778
COIMBATORE,Nallamudi Poonjolai,attraction,10.2530396,76.9350701
COIMBATORE,தமிழ்நாடு வேளாண்மைப் பல்கலைக்கழகம்,attraction,11.0125746,76.9354529
PUDUCHERRY,Indian Oil,fuel,12.0143543,79.8583103
PUDUCHERRY,Bharat Petroleum,fuel,12.026085,79.8617063
PUDUCHERRY,Amudha Surabi Petrol Bunk,fuel,11.9499033,79.8142629
PUDUCHERRY,HP Fuel Station,fuel,10.9321316,79.836038
PUDUCHERRY,HP,fuel,11.9519441,79.8303769
PUDUCHERRY,BHARAT,fuel,11.9181024,79.6619704
PUDUCHERRY,Petrol bank,fuel,11.9526221,79.819052
PUDUCHERRY,HP Petrol Pump,fuel,11.9250769,79.8316359
PUDUCHERRY,Indian Oil,fuel,16.7335804,82.20288
PUDUCHERRY,Hindustan Petroleum,fuel,11.9219192,79.6323416
PUDUCHERRY,Bharat Petroleum,fuel,11.9176002,79.812522
PUDUCHERRY,Bharat Petroleum,fuel,11.9304361,79.8240328
PUDUCHERRY,Indian Oil,fuel,11.9529574,79.8293268
PUDUCHERRY,Bharat Petroleum,fuel,11.9467658,79.8112371
PUDUCHERRY,Essar,fuel,11.8813559,79.67536
PUDUCHERRY,HP petrol pump,fuel,11.8645509,79.7528278
PUDUCHERRY,Bharath Petroleum - Krishna Agency,fuel,11.8139337,79.780414
PUDUCHERRY,Indian Oil,fuel,11.7301939,75.5499038
PUDUCHERRY,Bharat Petrol Pump,fuel,11.694567,75.5365125
PUDUCHERRY,Indian Oil,fuel,11.9380947,79.7733535
PUDUCHERRY,Indian Oil,fuel,11.9202285,79.7634462
PUDUCHERRY,Indian Oil,fuel,12.043475,79.8690907
PUDUCHERRY,HP,fuel,12.039374,79.8679692
PUDUCHERRY,Indian Oil,fuel,12.0389785,79.86785
PUDUCHERRY,Bharat Petroleum,fuel,12.0374368,79.8671747
PUDUCHERRY,HP,fuel,10.9260254,79.8248767
